CUSTOMER_ID,ORDER_NUMBER,MATERIAL_NUMBER
ZY010000118391,4,494
ZY010000118391,4,378
ZY010000118391,4,1050
ZY010000118391,5,494
ZY010000118391,5,378
ZY010000118391,5,1050
ZY010000118391,6,494
ZY010000118391,6,378
ZY010000118391,6,1050
ZY010000118391,7,494
ZY010000118391,7,378
ZY010000118391,7,1050
ZY010000118391,8,494
ZY010000118391,8,378
ZY010000118391,8,1050
ZY010000118391,9,494
ZY010000118391,9,378
ZY010000118391,9,1050
ZY010000118391,9,1823
ZY010000118391,9,2470
ZY010000118391,9,1749
ZY010000118391,9,1597
ZY010000118391,9,805
ZY010000118391,9,1597
ZY010000118391,9,837
ZY010000118391,9,1576
ZY010000118391,9,1597
ZY010000118391,9,2151
ZY010000118391,9,1625
ZY010000118391,9,286
ZY020000249467,1,805
ZY020000249467,1,494
ZY020000249467,1,378
ZY020000249467,1,1597
ZY020000249467,1,2151
ZY020000249467,1,286
ZY020000249467,1,1625
ZY020000249467,1,1597
ZY020000249467,1,903
ZY020000249467,1,1171
ZY020000249467,1,1055
ZY020000249467,1,2533
ZY020000249467,2,1597
ZY020000249467,2,1689
ZY020000249467,2,1039
ZY020000249467,2,1597
ZY020000249467,2,2382
ZY020000249467,2,1597
ZY020000249467,2,1597
ZY020000249467,2,494
ZY020000249467,2,378
ZY020000249467,2,1597
ZY020000249467,2,2151
ZY020000249467,2,286
ZY020000249467,2,1625
ZY020000249467,2,1597
ZY020000249467,2,903
ZY020000249467,3,1625
ZY020000249467,3,286
ZY020000249467,3,494
ZY020000249467,3,378
ZY020000249467,3,1597
ZY020000249467,3,2151
ZY020000249467,3,286
ZY020000249467,3,1625
ZY020000249467,3,1597
ZY020000249467,3,903
ZY020000249467,4,494
ZY020000249467,4,378
ZY020000249467,4,1597
ZY020000249467,4,2151
ZY020000249467,4,286
ZY020000249467,4,1625
ZY020000249467,4,1597
ZY020000249467,4,903
ZY020000249467,5,494
ZY020000249467,5,378
ZY020000249467,5,1597
ZY020000249467,5,2151
ZY020000249467,5,286
ZY020000249467,5,1625
ZY020000249467,6,494
ZY020000249467,6,378
ZY020000249467,6,1597
ZY020000249467,6,2151
ZY020000249467,7,1728
ZY020000249467,7,494
ZY020000249467,7,378
ZY020000249467,7,1597
ZY020000249467,7,2151
ZY160000246699,1,494
ZY160000246699,1,378
ZY160000246699,1,934
ZY160000246699,1,1055
ZY160000246699,1,2533
ZY160000246699,1,431
ZY160000246699,1,2603
ZY160000246699,1,2001
ZY160000246699,1,2317
ZY160000246699,1,335
ZY160000246699,1,2001
ZY160000246699,1,1171
ZY160000246699,1,916
ZY160000246699,2,494
ZY160000246699,2,378
ZY160000246699,2,934
ZY160000246699,2,2245
ZY160000246699,2,632
ZY160000246699,2,2016
ZY160000246699,2,1538
ZY160000246699,2,1577
ZY160000246699,2,1838
ZY160000246699,2,1838
ZY160000246699,3,494
ZY160000246699,3,378
ZY160000246699,3,934
ZY160000246699,3,2245
ZY160000246699,3,632
ZY160000246699,3,1597
ZY160000246699,3,2033
ZY160000246699,3,1597
ZY160000246699,3,837
ZY160000246699,3,1597
ZY160000246699,3,1255
ZY160000246699,3,2671
ZY160000246699,3,2151
ZY160000246699,3,1237
ZY160000246699,3,1597
ZY160000246699,3,1597
ZY160000246699,3,1180
ZY160000246699,3,1259
ZY160000246699,3,1749
ZY160000246699,3,980
ZY160000246699,3,1597
ZY160000246699,3,605
ZY160000246699,3,1597
ZY160000246699,3,1488
ZY160000246699,3,1597
ZY160000246699,3,1901
ZY160000246699,4,378
ZY160000246699,4,934
ZY160000246699,4,2245
ZY160000246699,4,632
ZY160000246699,4,1597
ZY160000246699,4,2033
ZY160000246699,4,1597
ZY160000246699,4,837
ZY160000246699,4,1597
ZY160000246699,4,1255
ZY160000246699,4,1597
ZY160000246699,4,1259
ZY160000246699,4,1749
ZY160000246699,4,980
ZY160000246699,4,1597
ZY160000246699,4,605
ZY160000246699,4,1597
ZY160000246699,4,1488
ZY160000246699,4,1597
ZY160000246699,4,1901
ZY160000246699,5,378
ZY160000246699,5,934
ZY160000246699,5,2245
ZY160000246699,5,632
ZY160000246699,5,1597
ZY160000246699,5,2033
ZY160000246699,5,1597
ZY160000246699,5,837
ZY160000246699,5,1597
ZY160000246699,5,1255
ZY160000246699,5,1597
ZY160000246699,5,1259
ZY160000246699,5,1749
ZY160000246699,5,980
ZY160000246699,5,1597
ZY160000246699,5,605
ZY160000246699,5,1597
ZY160000246699,5,1488
ZY160000246699,5,1597
ZY160000246699,5,1901
ZY160000246699,6,378
ZY160000246699,6,934
ZY160000246699,6,2245
ZY160000246699,6,632
ZY160000246699,6,1597
ZY160000246699,6,2033
ZY160000246699,6,1597
ZY160000246699,6,837
ZY160000246699,6,1597
ZY160000246699,6,1255
ZY160000246699,6,1597
ZY160000246699,6,1259
ZY160000246699,6,1749
ZY160000246699,6,980
ZY160000246699,6,1597
ZY160000246699,6,605
ZY160000246699,6,1838
ZY160000246699,6,1728
ZY160000246699,6,494
ZY160000246699,6,1816
ZY160000246699,6,1597
ZY160000246699,6,1488
ZY160000246699,6,1597
ZY160000246699,6,1901
ZY160000246699,7,378
ZY160000246699,7,934
ZY160000246699,7,2245
ZY160000246699,7,632
ZY160000246699,7,1597
ZY160000246699,7,2033
ZY160000246699,7,1597
ZY160000246699,7,837
ZY160000246699,7,1597
ZY160000246699,7,1255
ZY160000246699,7,1597
ZY160000246699,7,1749
ZY160000246699,7,980
ZY160000246699,7,1597
ZY160000246699,7,605
ZY160000246699,7,494
ZY160000246699,7,1816
ZY160000246699,7,1597
ZY160000246699,7,1901
ZY160000246699,8,1749
ZY160000246699,8,980
ZY160000246699,9,1749
ZY160000246699,9,980
ZY160000246699,10,1749
ZY160000246699,10,980
ZY160000246699,11,1749
ZY160000246699,11,980
ZY160000246699,12,1749
ZY160000246699,12,980
ZY090000265543,1,286
ZY090000265543,1,2066
ZY090000265543,1,2066
ZY090000265543,1,494
ZY090000265543,1,378
ZY090000265543,1,1055
ZY090000265543,1,2533
ZY090000265543,1,1171
ZY090000265543,1,916
ZY090000265543,1,903
ZY090000265543,1,1597
ZY090000265543,1,805
ZY090000265543,1,1625
ZY090000265543,1,1625
ZY090000265543,2,1597
ZY090000265543,2,1051
ZY090000265543,2,494
ZY090000265543,2,378
ZY090000265543,2,1212
ZY090000265543,2,1597
ZY090000265543,2,1039
ZY090000265543,2,1597
ZY090000265543,2,2382
ZY090000265543,2,1597
ZY090000265543,2,1051
ZY090000265543,3,494
ZY090000265543,3,378
ZY090000265543,4,494
ZY090000265543,4,378
ZY040000298899,1,494
ZY040000298899,1,378
ZY040000298899,1,1652
ZY040000298899,1,1384
ZY040000298899,1,2629
ZY040000298899,1,2483
ZY040000298899,1,1677
ZY040000298899,1,2629
ZY040000298899,1,2483
ZY040000298899,2,2603
ZY040000298899,2,1000
ZY040000298899,2,2317
ZY040000298899,2,335
ZY040000298899,2,2035
ZY040000298899,2,494
ZY040000298899,2,378
ZY040000298899,2,1055
ZY040000298899,2,2533
ZY040000298899,2,431
ZY040000298899,3,494
ZY040000298899,3,378
ZY040000298899,4,150
ZY040000298899,4,1597
ZY040000298899,4,652
ZY040000298899,4,652
ZY040000298899,4,1648
ZY040000298899,4,494
ZY040000298899,4,378
ZY040000298899,5,150
ZY040000298899,5,1597
ZY040000298899,5,652
ZY040000298899,5,1648
ZY040000298899,5,494
ZY040000298899,6,150
ZY040000298899,6,1597
ZY040000298899,6,652
ZY040000298899,6,1648
ZY040000298899,6,494
ZY040000298899,7,150
ZY040000298899,7,1597
ZY040000298899,7,652
ZY040000298899,7,1648
ZY040000298899,7,1728
ZY040000298899,7,494
ZY020000297658,1,1059
ZY020000297658,1,1749
ZY020000297658,1,805
ZY020000297658,1,2620
ZY020000297658,1,2470
ZY020000297658,1,1597
ZY020000297658,1,1823
ZY020000297658,1,1576
ZY020000297658,1,1597
ZY020000297658,1,2066
ZY020000297658,1,1597
ZY020000297658,1,1625
ZY020000297658,1,286
ZY020000297658,1,1597
ZY020000297658,1,494
ZY020000297658,1,378
ZY020000297658,2,2671
ZY020000297658,2,1039
ZY020000297658,2,1039
ZY020000297658,2,469
ZY020000297658,2,2382
ZY020000297658,2,1597
ZY020000297658,2,1576
ZY020000297658,2,1597
ZY020000297658,2,2066
ZY020000297658,2,1597
ZY020000297658,2,1625
ZY020000297658,2,286
ZY020000297658,2,1597
ZY020000297658,2,469
ZY020000297658,2,1597
ZY020000297658,2,494
ZY020000297658,2,378
ZY020000297658,2,1597
ZY020000297658,2,1597
ZY020000297658,3,1576
ZY020000297658,3,1597
ZY020000297658,3,2066
ZY020000297658,3,1597
ZY020000297658,3,1625
ZY020000297658,3,286
ZY020000297658,3,1597
ZY020000297658,3,494
ZY020000297658,3,378
ZY480000229532,1,648
ZY480000229532,1,51
ZY480000229532,1,2317
ZY480000229532,1,335
ZY480000229532,1,1374
ZY480000229532,1,1338
ZY480000229532,1,916
ZY480000229532,1,1384
ZY480000229532,1,2596
ZY480000229532,1,2629
ZY480000229532,1,2483
ZY480000229532,1,2383
ZY480000229532,1,1597
ZY480000229532,1,1597
ZY480000229532,1,2676
ZY480000229532,1,494
ZY480000229532,1,378
ZY480000229532,1,2035
ZY480000229532,1,1171
ZY480000229532,1,1055
ZY480000229532,1,2533
ZY480000229532,1,2603
ZY480000229532,1,1000
ZY480000229532,1,2751
ZY480000229532,1,2822
ZY480000229532,1,2870
ZY480000229532,1,2708
ZY480000229532,1,2976
ZY480000229532,1,2750
ZY480000229532,1,2705
ZY480000229532,1,2727
ZY480000229532,1,2707
ZY480000229532,1,2847
ZY480000229532,1,2688
ZY480000229532,2,286
ZY480000229532,2,494
ZY480000229532,2,378
ZY480000229532,2,1516
ZY480000229532,2,1838
ZY480000229532,3,286
ZY480000229532,3,2151
ZY480000229532,3,2671
ZY480000229532,3,1597
ZY480000229532,3,150
ZY480000229532,3,837
ZY480000229532,3,1597
ZY480000229532,3,1576
ZY480000229532,3,1597
ZY480000229532,3,1597
ZY480000229532,3,198
ZY480000229532,3,494
ZY480000229532,3,378
ZY480000229532,3,1157
ZY480000229532,3,1597
ZY480000229532,3,1838
ZY480000229532,3,1237
ZY480000229532,3,1335
ZY480000229532,3,1516
ZY480000229532,3,1838
ZY480000229532,3,1597
ZY480000229532,3,363
ZY480000229532,3,363
ZY480000229532,3,1180
ZY480000229532,3,1597
ZY480000229532,4,286
ZY480000229532,4,2151
ZY480000229532,4,2671
ZY480000229532,4,1597
ZY480000229532,4,150
ZY480000229532,4,837
ZY480000229532,4,1597
ZY480000229532,4,1576
ZY480000229532,4,1597
ZY480000229532,4,494
ZY480000229532,4,378
ZY480000229532,4,1157
ZY480000229532,4,1597
ZY480000229532,4,1838
ZY480000229532,4,1335
ZY480000229532,4,1516
ZY480000229532,4,1838
ZY480000229532,4,321
ZY480000229532,5,286
ZY480000229532,5,1597
ZY480000229532,5,150
ZY480000229532,5,494
ZY480000229532,5,378
ZY480000229532,5,1335
ZY480000229532,5,1516
ZY480000229532,5,1838
ZY480000229532,5,321
ZY480000229532,6,286
ZY480000229532,6,1597
ZY480000229532,6,150
ZY480000229532,6,494
ZY480000229532,6,378
ZY480000229532,6,1335
ZY480000229532,6,1516
ZY480000229532,6,1838
ZY480000229532,6,321
ZY480000229532,7,286
ZY480000229532,7,1597
ZY480000229532,7,150
ZY480000229532,7,494
ZY480000229532,7,378
ZY480000229532,7,1335
ZY480000229532,7,1516
ZY480000229532,7,1838
ZY480000229532,7,321
ZY480000229532,7,2386
ZY480000229532,8,286
ZY480000229532,8,1597
ZY480000229532,8,150
ZY480000229532,8,494
ZY480000229532,8,378
ZY480000229532,8,1335
ZY480000229532,8,1516
ZY480000229532,8,1838
ZY480000229532,8,321
ZY480000229532,8,2386
ZY480000229532,8,1652
ZY480000229532,9,286
ZY480000229532,9,1597
ZY480000229532,9,150
ZY480000229532,9,494
ZY480000229532,9,378
ZY480000229532,9,1335
ZY480000229532,9,1516
ZY480000229532,9,1838
ZY480000229532,9,321
ZY480000229532,9,2386
ZY480000229532,9,1553
ZY480000229532,9,2671
ZY480000229532,9,2386
ZY480000229532,9,1728
ZY480000229532,10,286
ZY480000229532,10,1597
ZY480000229532,10,150
ZY480000229532,10,494
ZY480000229532,10,378
ZY480000229532,10,1335
ZY480000229532,10,1516
ZY480000229532,10,1838
ZY480000229532,10,321
ZY480000229532,10,1553
ZY480000229532,10,2671
ZY480000229532,10,1157
ZY480000229532,10,1597
ZY480000229532,10,1576
ZY480000229532,10,1597
ZY480000229532,10,1838
ZY480000229532,10,837
ZY480000229532,10,1597
ZY480000229532,10,2151
ZY480000229532,10,2671
ZY480000229532,10,1597
ZY480000229532,10,363
ZY480000229532,10,363
ZY480000229532,10,2164
ZY480000229532,10,1278
ZY480000229532,10,2643
ZY170000243883,1,648
ZY170000243883,1,2317
ZY170000243883,1,1652
ZY170000243883,1,2035
ZY170000243883,1,1055
ZY170000243883,1,2533
ZY170000243883,1,1775
ZY170000243883,1,2001
ZY170000243883,1,335
ZY170000243883,1,733
ZY170000243883,1,1384
ZY170000243883,1,319
ZY170000243883,1,2596
ZY170000243883,1,2629
ZY170000243883,1,1550
ZY170000243883,1,673
ZY170000243883,1,916
ZY170000243883,1,494
ZY170000243883,1,378
ZY170000243883,1,286
ZY170000243883,2,494
ZY170000243883,2,378
ZY170000243883,2,286
ZY170000243883,2,2087
ZY170000243883,2,2087
ZY170000243883,3,494
ZY170000243883,3,378
ZY170000243883,3,286
ZY170000243883,3,2087
ZY170000243883,4,494
ZY170000243883,4,378
ZY170000243883,4,286
ZY170000243883,4,2087
ZY170000243883,5,494
ZY170000243883,5,378
ZY170000243883,5,286
ZY170000243883,5,2087
ZY170000243883,5,1597
ZY170000243883,5,1735
ZY170000243883,5,1597
ZY170000243883,5,1576
ZY170000243883,5,1597
ZY170000243883,5,2066
ZY170000243883,5,1652
ZY170000243883,5,2087
ZY170000243883,5,805
ZY170000243883,5,2176
ZY170000243883,6,494
ZY170000243883,6,378
ZY170000243883,6,2087
ZY170000243883,6,805
ZY170000243883,6,2176
ZY170000243883,6,1728
ZY030000247632,1,378
ZY030000247632,1,494
ZY030000247632,1,2151
ZY030000247632,1,1597
ZY030000247632,1,1597
ZY030000247632,1,1576
ZY030000247632,1,1625
ZY030000247632,1,286
ZY030000247632,2,1597
ZY030000247632,2,1597
ZY030000247632,2,1051
ZY030000247632,2,1597
ZY030000247632,2,949
ZY030000247632,2,378
ZY030000247632,2,494
ZY030000247632,2,2151
ZY030000247632,2,1597
ZY030000247632,2,1597
ZY030000247632,2,1576
ZY030000247632,2,1625
ZY030000247632,2,286
ZY030000247632,3,378
ZY030000247632,3,494
ZY030000247632,3,2151
ZY030000247632,3,1597
ZY030000247632,3,1597
ZY030000247632,3,1576
ZY030000247632,3,1625
ZY030000247632,3,286
ZY030000247632,3,805
ZY030000247632,3,1728
ZY030000247632,4,378
ZY030000247632,4,494
ZY030000247632,4,2151
ZY030000247632,4,1597
ZY030000247632,4,1597
ZY030000247632,4,1576
ZY030000247632,4,1625
ZY030000247632,4,286
ZY030000247632,4,805
ZY050000159575,1,286
ZY050000159575,1,494
ZY050000159575,1,378
ZY050000159575,1,1597
ZY050000159575,1,2151
ZY050000159575,1,2033
ZY050000159575,1,1597
ZY050000159575,2,286
ZY050000159575,2,805
ZY050000159575,2,1597
ZY050000159575,2,1597
ZY050000159575,2,2151
ZY050000159575,2,1597
ZY050000159575,2,1039
ZY050000159575,2,1597
ZY050000159575,2,2382
ZY050000159575,2,2033
ZY050000159575,2,1597
ZY050000159575,2,286
ZY050000159575,2,2671
ZY050000159575,2,2357
ZY050000159575,2,1625
ZY050000159575,2,494
ZY050000159575,2,378
ZY050000159575,2,1597
ZY050000159575,2,2151
ZY050000159575,2,2033
ZY050000159575,2,1597
ZY050000159575,3,286
ZY050000159575,3,1728
ZY050000159575,3,494
ZY050000159575,3,378
ZY050000159575,3,1597
ZY050000159575,3,2151
ZY050000159575,3,2033
ZY050000159575,3,1597
ZY210000254431,1,494
ZY210000254431,1,378
ZY210000254431,1,2302
ZY210000254431,1,1055
ZY210000254431,1,2533
ZY210000254431,1,2603
ZY210000254431,1,1374
ZY210000254431,1,2317
ZY210000254431,1,335
ZY210000254431,1,2001
ZY210000254431,1,916
ZY210000254431,1,2596
ZY210000254431,1,2629
ZY210000254431,1,1677
ZY210000254431,1,2483
ZY210000254431,1,1384
ZY210000254431,1,1222
ZY210000254431,1,1915
ZY210000254431,1,1288
ZY210000254431,1,2006
ZY210000254431,1,1597
ZY210000254431,1,2676
ZY210000254431,1,1597
ZY210000254431,1,1597
ZY210000254431,1,2066
ZY210000254431,1,286
ZY210000254431,1,2671
ZY210000254431,1,105
ZY210000254431,1,1822
ZY210000254431,1,1597
ZY210000254431,1,1822
ZY210000254431,1,1597
ZY210000254431,1,1822
ZY210000254431,1,1259
ZY210000254431,1,2245
ZY210000254431,1,1278
ZY210000254431,1,805
ZY210000254431,1,2164
ZY210000254431,1,2470
ZY210000254431,1,2620
ZY210000254431,1,2245
ZY210000254431,1,1597
ZY210000254431,1,1577
ZY210000254431,1,2750
ZY210000254431,1,2914
ZY210000254431,2,378
ZY210000254431,2,1288
ZY210000254431,2,2006
ZY210000254431,2,1822
ZY210000254431,2,1597
ZY210000254431,2,1822
ZY210000254431,2,1597
ZY210000254431,2,1822
ZY210000254431,2,1259
ZY210000254431,2,2245
ZY210000254431,2,1278
ZY210000254431,2,805
ZY210000254431,2,2164
ZY210000254431,2,2470
ZY210000254431,2,2620
ZY210000254431,2,2245
ZY210000254431,2,1597
ZY210000254431,2,846
ZY210000254431,2,2470
ZY210000254431,2,2470
ZY210000254431,3,378
ZY210000254431,3,1288
ZY210000254431,3,2006
ZY210000254431,3,1822
ZY210000254431,3,1597
ZY210000254431,3,1822
ZY210000254431,3,1597
ZY210000254431,3,1822
ZY210000254431,3,1259
ZY210000254431,3,2245
ZY210000254431,3,1278
ZY210000254431,3,805
ZY210000254431,3,2164
ZY210000254431,3,2470
ZY210000254431,3,2620
ZY210000254431,3,2245
ZY210000254431,3,1597
ZY210000254431,3,846
ZY210000254431,3,2533
ZY210000254431,3,1374
ZY210000254431,3,2470
ZY210000254431,3,2470
ZY210000254431,3,2470
ZY210000254431,3,1793
ZY210000254431,3,513
ZY210000254431,3,488
ZY210000254431,3,1453
ZY210000254431,3,1597
ZY210000254431,3,1680
ZY210000254431,3,1597
ZY210000254431,3,2066
ZY210000254431,3,286
ZY210000254431,3,494
ZY210000254431,3,2470
ZY210000254431,3,2164
ZY210000254431,4,378
ZY210000254431,4,1288
ZY210000254431,4,2006
ZY210000254431,4,2245
ZY210000254431,4,1278
ZY210000254431,4,805
ZY210000254431,4,2164
ZY210000254431,4,2470
ZY210000254431,4,2620
ZY210000254431,4,2245
ZY210000254431,4,1597
ZY210000254431,4,846
ZY210000254431,4,2470
ZY210000254431,4,2470
ZY210000254431,4,2470
ZY210000254431,4,1597
ZY210000254431,4,1680
ZY210000254431,4,1453
ZY210000254431,4,1597
ZY210000254431,4,2066
ZY210000254431,4,286
ZY210000254431,4,494
ZY210000254431,4,2470
ZY210000254431,4,2164
ZY210000254431,4,1728
ZY210000254431,4,2470
ZY120000256691,1,1597
ZY120000256691,1,494
ZY120000256691,1,378
ZY120000256691,1,1597
ZY120000256691,1,2676
ZY120000256691,1,1597
ZY120000256691,1,1597
ZY120000256691,1,2045
ZY120000256691,1,2382
ZY120000256691,2,494
ZY120000256691,2,378
ZY120000256691,3,1728
ZY120000256691,3,494
ZY120000256691,3,378
ZY120000256691,4,494
ZY120000256691,4,378
ZY390000195523,1,1171
ZY390000195523,1,1597
ZY390000195523,1,2676
ZY390000195523,1,1597
ZY390000195523,1,286
ZY390000195523,1,494
ZY390000195523,1,378
ZY390000195523,1,2001
ZY390000195523,1,335
ZY390000195523,1,1055
ZY390000195523,1,2533
ZY390000195523,1,431
ZY390000195523,1,2603
ZY390000195523,1,2651
ZY390000195523,1,2317
ZY390000195523,2,2593
ZY390000195523,2,1728
ZY390000195523,2,1597
ZY390000195523,2,286
ZY390000195523,2,494
ZY390000195523,2,378
ZY390000195523,3,2593
ZY390000195523,3,1597
ZY390000195523,3,286
ZY390000195523,3,494
ZY390000195523,3,378
ZY390000195523,4,1597
ZY390000195523,4,286
ZY390000195523,4,494
ZY390000195523,4,378
ZY490000218506,1,494
ZY490000218506,1,378
ZY490000218506,1,390
ZY490000218506,1,1212
ZY490000218506,1,1212
ZY490000218506,2,494
ZY490000218506,2,378
ZY490000218506,2,1212
ZY490000218506,3,494
ZY490000218506,3,378
ZY490000218506,3,1212
ZY490000218506,4,494
ZY490000218506,4,378
ZY490000218506,4,1212
ZY470000215588,1,378
ZY470000215588,1,494
ZY470000215588,1,1562
ZY470000215588,1,2676
ZY470000215588,1,1728
ZY470000215588,1,1597
ZY470000215588,1,1597
ZY470000215588,2,378
ZY470000215588,2,494
ZY470000215588,2,1562
ZY470000215588,3,378
ZY470000215588,3,494
ZY470000215588,3,1562
ZY130000265780,1,494
ZY130000265780,1,378
ZY130000265780,1,2035
ZY130000265780,1,1171
ZY130000265780,1,1055
ZY130000265780,1,2533
ZY130000265780,1,2603
ZY130000265780,1,1000
ZY130000265780,1,1775
ZY130000265780,1,2001
ZY130000265780,1,2317
ZY130000265780,1,335
ZY130000265780,1,1374
ZY130000265780,1,2629
ZY130000265780,1,2483
ZY130000265780,1,811
ZY130000265780,1,2383
ZY130000265780,1,1384
ZY130000265780,1,820
ZY130000265780,2,494
ZY130000265780,2,378
ZY130000265780,2,1864
ZY130000265780,3,494
ZY130000265780,3,378
ZY130000265780,4,1597
ZY130000265780,4,150
ZY130000265780,4,494
ZY130000265780,4,378
ZY130000265780,4,1816
ZY130000265780,5,1597
ZY130000265780,5,150
ZY130000265780,5,494
ZY130000265780,5,378
ZY130000265780,5,1816
ZY130000265780,6,1597
ZY130000265780,6,150
ZY130000265780,6,494
ZY130000265780,6,378
ZY130000265780,6,1816
ZY130000265780,7,1597
ZY130000265780,7,150
ZY130000265780,7,494
ZY130000265780,7,378
ZY130000265780,7,1816
ZY130000265780,8,1597
ZY130000265780,8,150
ZY130000265780,8,494
ZY130000265780,8,378
ZY130000265780,8,1816
ZY130000265780,9,1597
ZY130000265780,9,150
ZY130000265780,9,494
ZY130000265780,9,378
ZY130000265780,9,1816
ZY130000265780,10,1597
ZY130000265780,10,150
ZY130000265780,10,494
ZY130000265780,10,378
ZY130000265780,10,1816
ZY130000265780,11,1597
ZY130000265780,11,150
ZY130000265780,11,494
ZY130000265780,11,378
ZY130000265780,11,1816
ZY130000265780,12,1597
ZY130000265780,12,150
ZY130000265780,12,494
ZY130000265780,12,378
ZY130000265780,12,1816
ZY130000265780,13,1597
ZY130000265780,13,150
ZY130000265780,13,494
ZY130000265780,13,378
ZY130000265780,13,1816
ZY130000265780,14,1597
ZY130000265780,14,150
ZY130000265780,14,494
ZY130000265780,14,378
ZY130000265780,14,1816
ZY130000265780,15,1597
ZY130000265780,15,150
ZY130000265780,15,494
ZY130000265780,15,378
ZY130000265780,15,1816
ZY130000265780,16,1597
ZY130000265780,16,150
ZY130000265780,16,494
ZY130000265780,16,378
ZY130000265780,16,1816
ZY130000265780,17,150
ZY130000265780,17,1597
ZY130000265780,17,494
ZY130000265780,17,378
ZY130000265780,17,1816
ZY130000265780,18,150
ZY130000265780,18,1597
ZY130000265780,18,494
ZY130000265780,18,378
ZY130000265780,18,1816
ZY130000265780,19,150
ZY130000265780,19,1597
ZY130000265780,19,494
ZY130000265780,19,378
ZY130000265780,19,1816
ZY130000265780,20,150
ZY130000265780,20,1597
ZY130000265780,20,494
ZY130000265780,20,378
ZY130000265780,20,1816
ZY130000265780,21,150
ZY130000265780,21,1597
ZY130000265780,21,494
ZY130000265780,21,378
ZY130000265780,21,1816
ZY130000265780,22,150
ZY130000265780,22,1597
ZY130000265780,22,494
ZY130000265780,22,378
ZY130000265780,22,1816
ZY130000265780,23,150
ZY130000265780,23,1597
ZY130000265780,23,494
ZY130000265780,23,378
ZY130000265780,23,1816
ZY130000265780,24,150
ZY130000265780,24,1597
ZY130000265780,24,494
ZY130000265780,24,378
ZY130000265780,24,1816
ZY130000265780,25,150
ZY130000265780,25,1597
ZY130000265780,25,494
ZY130000265780,25,378
ZY130000265780,25,1816
ZY130000265780,26,150
ZY130000265780,26,1597
ZY130000265780,26,494
ZY130000265780,26,378
ZY130000265780,26,1816
ZY130000265780,27,150
ZY130000265780,27,1597
ZY130000265780,27,494
ZY130000265780,27,378
ZY130000265780,27,1816
ZY130000265780,28,150
ZY130000265780,28,1597
ZY130000265780,28,1728
ZY130000265780,28,494
ZY130000265780,28,378
ZY130000265780,28,1816
ZY020000243851,1,494
ZY020000243851,1,378
ZY020000243851,1,1652
ZY020000243851,1,805
ZY020000243851,1,1576
ZY020000243851,1,1597
ZY020000243851,1,2066
ZY020000243851,1,1597
ZY020000243851,1,1597
ZY020000243851,2,494
ZY020000243851,2,378
ZY020000243851,2,1597
ZY020000243851,2,2357
ZY020000243851,2,2671
ZY020000243851,2,2382
ZY020000243851,2,1597
ZY020000243851,2,1039
ZY020000243851,3,494
ZY020000243851,3,378
ZY020000243851,4,494
ZY020000243851,4,378
ZY150000243816,1,494
ZY150000243816,1,378
ZY150000243816,1,2676
ZY150000243816,1,1597
ZY150000243816,1,244
ZY150000243816,1,1597
ZY150000243816,1,2382
ZY150000243816,1,1597
ZY150000243816,1,286
ZY150000243816,1,1597
ZY150000243816,1,154
ZY150000243816,2,494
ZY150000243816,2,378
ZY150000243816,2,286
ZY150000243816,2,1597
ZY150000243816,2,154
ZY150000243816,3,494
ZY150000243816,3,378
ZY150000243816,3,286
ZY150000243816,3,1597
ZY150000243816,3,154
ZY150000243816,4,494
ZY150000243816,4,378
ZY150000243816,4,286
ZY150000243816,4,1597
ZY150000243816,4,154
ZY150000243816,4,1212
ZY150000243816,4,2671
ZY150000243816,5,494
ZY150000243816,5,378
ZY150000243816,5,1212
ZY150000243816,5,2671
ZY150000243816,5,1562
ZY150000243816,5,286
ZY150000243816,5,1597
ZY150000243816,6,494
ZY150000243816,6,378
ZY150000243816,6,1212
ZY150000243816,6,2671
ZY150000243816,6,286
ZY150000243816,6,1597
ZY150000243816,7,494
ZY150000243816,7,378
ZY150000243816,7,286
ZY150000243816,7,1597
ZY150000243816,7,1212
ZY150000243816,7,2671
ZY010000265945,1,494
ZY010000265945,1,378
ZY010000265945,1,2634
ZY010000265945,1,347
ZY010000265945,1,1846
ZY010000265945,1,1357
ZY010000265945,1,1055
ZY010000265945,1,2533
ZY010000265945,1,431
ZY010000265945,1,2603
ZY010000265945,1,1000
ZY010000265945,1,2001
ZY010000265945,1,1644
ZY010000265945,1,2317
ZY010000265945,1,916
ZY010000265945,1,802
ZY010000265945,1,1384
ZY010000265945,1,1677
ZY010000265945,1,1786
ZY010000265945,1,2638
ZY010000265945,1,4
ZY010000265945,1,1960
ZY010000265945,1,1050
ZY010000265945,1,1538
ZY010000265945,1,1653
ZY010000265945,2,494
ZY010000265945,2,378
ZY010000265945,3,494
ZY010000265945,3,378
ZY010000265945,4,494
ZY010000265945,4,378
ZY010000265945,5,494
ZY010000265945,5,378
ZY010000265945,6,494
ZY010000265945,6,378
ZY010000265945,7,494
ZY010000265945,7,378
ZY010000265945,8,494
ZY010000265945,8,378
ZY010000265945,9,494
ZY010000265945,9,378
ZY010000265945,9,1439
ZY010000265945,9,1650
ZY010000265945,9,1507
ZY010000265945,9,1489
ZY010000265945,10,494
ZY010000265945,10,378
ZY010000265945,10,69
ZY010000265945,10,228
ZY010000265945,10,2225
ZY010000265945,10,1749
ZY010000265945,10,1823
